Age,BusinessTravelN,DailyRate,DepartmentN,DistanceFromHome,Education,EducationFieldN,EmployeeCount,EnvironmentSatisfaction,GenderN,HourlyRate,JobInvolvement,JobLevel,JobRole_N,JobSatisfaction,MaritalStatus_N,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18N,OverTimeN,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionN,Attrition
31,1,154,2,7,4,3,1,2,1,41,2,1,1,3,2,2329,11737,3,1,0,15,3,2,80,0,13,2,4,7,7,5,2,0,No
22,1,1136,1,5,3,3,1,4,1,60,4,1,3,2,3,2328,12392,1,1,1,16,3,1,80,1,4,2,2,4,2,2,2,0,No
37,2,889,1,9,3,4,1,2,1,53,3,1,3,4,2,2326,11411,1,1,1,12,3,3,80,3,4,3,2,4,2,1,2,0,No
19,2,602,2,1,1,1,1,3,0,100,1,1,1,1,1,2325,20989,0,1,0,21,4,1,80,0,1,5,4,0,0,0,0,1,Yes
22,1,1256,1,19,1,4,1,3,1,80,3,1,3,4,2,2323,11992,1,1,0,24,4,1,80,2,2,6,3,2,2,2,2,0,No
20,2,769,2,9,3,6,1,4,0,54,3,1,1,4,1,2323,17205,1,1,1,14,3,2,80,0,2,3,3,2,2,0,2,1,Yes
23,1,541,2,2,1,1,1,3,1,62,3,1,1,1,3,2322,9518,3,1,0,13,3,3,80,1,3,3,3,0,0,0,0,0,No
31,0,335,1,9,2,4,1,3,1,46,2,1,3,1,1,2321,10322,0,1,1,22,4,1,80,0,4,0,3,3,2,1,2,1,Yes
29,1,805,1,1,2,3,1,2,0,36,2,1,2,1,2,2319,6689,1,1,1,11,3,4,80,1,1,1,3,1,0,0,0,1,Yes
27,1,618,1,4,3,3,1,2,0,76,3,1,3,3,1,2318,17808,1,1,0,19,3,3,80,0,1,2,3,1,1,0,0,0,No
32,0,300,1,1,3,3,1,4,1,61,3,1,2,4,3,2314,9148,0,1,0,12,3,2,80,1,4,2,3,3,0,0,2,0,No
33,1,1017,1,25,3,4,1,1,1,55,2,1,3,2,1,2313,2993,4,1,1,20,4,2,80,0,5,0,3,2,2,2,2,1,Yes
34,1,629,1,27,2,4,1,4,0,95,3,1,3,2,1,2311,5711,2,1,0,15,3,4,80,0,9,3,3,3,2,1,2,0,No
34,1,1440,2,7,2,1,1,2,1,55,3,1,1,3,2,2308,4944,0,1,1,25,4,2,80,1,12,4,3,11,10,5,7,0,No
34,0,967,1,16,4,1,1,4,1,85,1,1,3,1,2,2307,14460,1,1,1,23,4,2,80,1,5,2,3,5,2,3,0,1,Yes
53,1,1436,2,6,2,6,1,2,1,34,3,2,1,3,2,2306,16047,2,1,1,20,4,4,80,1,13,3,1,7,7,4,5,0,No
26,1,390,1,17,4,4,1,4,1,62,1,1,2,3,2,2305,6217,1,1,0,15,3,3,80,3,3,3,4,3,2,0,2,0,No
31,2,1060,2,1,3,3,1,4,0,54,3,1,1,2,1,2302,8319,1,1,1,11,3,1,80,0,3,2,4,3,2,2,2,1,Yes
29,1,1090,2,10,3,6,1,4,1,83,3,1,1,2,3,2297,17967,1,1,0,14,3,4,80,2,2,2,3,2,2,2,2,0,No
24,1,350,1,21,2,1,1,3,1,57,2,1,2,1,3,2296,10036,0,1,0,14,3,2,80,3,2,3,3,1,1,0,0,0,No
26,1,1357,1,25,3,3,1,1,1,48,1,1,2,3,1,2293,10558,1,1,0,12,3,3,80,0,1,2,2,1,0,0,1,1,Yes
24,1,813,1,1,3,4,1,2,1,61,3,1,3,4,2,2293,3020,2,1,1,16,3,1,80,1,6,2,2,2,0,2,0,1,Yes
44,0,111,1,17,3,3,1,4,1,74,1,1,3,3,1,2290,4279,2,1,0,13,3,4,80,0,6,3,3,0,0,0,0,0,No
41,1,548,1,9,4,3,1,3,1,94,3,1,2,1,3,2289,20520,1,1,0,20,4,2,80,2,5,2,3,5,3,0,4,0,No
38,1,1380,1,9,2,3,1,3,0,75,3,1,2,4,1,2288,6319,1,1,0,12,3,3,80,0,2,3,3,2,2,2,1,0,No
30,2,464,1,4,3,1,1,3,1,40,3,1,3,4,1,2285,3427,9,1,1,23,4,3,80,0,3,4,3,1,0,0,0,1,Yes
27,1,894,1,9,3,4,1,4,0,99,3,1,3,2,1,2279,11781,1,1,0,16,3,4,80,0,7,2,2,7,7,0,3,0,No
33,1,1075,0,3,2,5,1,4,1,57,3,1,4,2,3,2277,22650,3,1,1,11,3,3,80,1,7,4,4,4,3,0,3,0,No
23,1,427,2,7,3,3,1,3,1,99,3,1,1,4,3,2275,25103,1,1,1,21,4,2,80,1,3,2,3,3,2,0,2,1,Yes
45,1,252,1,2,3,3,1,2,0,95,2,1,3,3,1,2274,6153,1,1,0,14,3,4,80,0,1,3,3,1,0,0,0,0,No
23,1,507,1,20,1,3,1,1,1,97,3,2,2,3,1,2272,24812,0,1,0,14,3,2,80,0,5,2,3,4,3,1,2,0,No
45,1,974,1,1,4,4,1,4,0,91,3,1,2,4,3,2270,11005,3,1,0,14,3,4,80,2,8,2,3,5,3,0,2,0,No
35,1,1229,1,8,1,3,1,4,1,36,4,1,2,4,2,2269,4892,1,1,0,19,3,4,80,0,1,2,3,1,0,0,1,0,No
32,1,234,2,1,4,4,1,2,1,68,2,1,1,2,2,2269,18024,0,1,0,14,3,2,80,1,3,2,3,2,2,2,2,0,No
59,1,818,0,6,2,4,1,2,1,52,3,1,4,3,2,2267,25657,8,1,0,17,3,4,80,0,7,2,2,2,2,2,2,0,No
48,1,1469,1,20,4,4,1,4,1,51,3,1,3,3,2,2259,5543,4,1,0,17,3,1,80,2,13,2,2,0,0,0,0,0,No
43,2,313,1,21,3,4,1,4,1,61,3,1,2,4,2,2258,15238,7,1,0,20,4,1,80,1,8,1,3,3,2,1,2,0,No
35,1,982,1,1,4,4,1,4,1,58,2,1,2,3,2,2258,16340,6,1,0,12,3,2,80,1,10,2,3,8,0,1,7,0,No
22,1,253,1,11,3,4,1,1,0,43,3,1,3,2,2,2244,24440,1,1,0,13,3,4,80,1,2,1,3,2,1,1,2,0,No
41,1,933,1,9,4,3,1,3,1,94,3,1,2,1,2,2238,6961,2,1,0,21,4,4,80,1,7,2,3,5,0,1,4,0,No
27,1,1103,1,14,3,3,1,1,1,42,3,1,3,1,2,2235,14377,1,1,1,14,3,4,80,2,9,3,2,9,7,6,8,0,No
39,1,1431,1,1,4,4,1,3,0,96,3,1,2,3,3,2232,15417,7,1,0,14,3,3,80,3,7,1,3,3,2,1,2,0,No
34,2,303,2,2,4,6,1,3,0,75,3,1,1,3,2,2231,11314,6,1,0,18,3,4,80,1,6,3,3,4,3,1,2,0,No
27,1,1354,1,2,4,1,1,2,1,41,3,1,3,2,2,2226,6073,1,1,0,11,3,3,80,1,6,3,2,5,3,1,2,0,No
34,1,1333,2,10,4,3,1,3,0,87,3,1,1,3,2,2220,18410,1,1,1,19,3,4,80,1,1,2,3,1,1,0,0,0,No
31,1,329,1,1,2,3,1,4,1,98,2,1,2,1,2,2218,16193,1,1,0,12,3,3,80,1,4,3,3,4,2,3,2,0,No
28,1,654,1,1,2,3,1,1,0,67,1,1,3,2,1,2216,3872,7,1,1,13,3,4,80,0,10,4,3,7,7,3,7,1,Yes
40,1,1171,1,10,4,3,1,4,0,46,4,1,2,3,2,2213,22495,3,1,1,13,3,3,80,1,10,3,3,7,7,1,7,0,No
24,1,984,1,17,2,3,1,4,0,97,3,1,2,2,2,2210,3372,1,1,0,13,3,1,80,1,1,3,1,1,0,0,0,1,Yes
28,1,895,1,15,2,3,1,1,1,50,3,1,2,3,3,2207,22482,1,1,0,16,3,4,80,1,4,5,2,4,2,2,2,0,No
30,1,125,1,9,2,4,1,4,1,83,2,1,2,3,1,2206,16117,1,1,0,13,3,1,80,0,10,5,3,10,0,1,8,0,No
29,1,1283,1,23,3,3,1,4,1,54,3,1,3,4,1,2201,18168,9,1,0,16,3,4,80,0,6,4,3,3,2,1,2,0,No
35,2,664,1,1,3,4,1,2,1,79,3,1,3,1,2,2194,5868,4,1,0,13,3,4,80,1,5,2,2,3,2,1,2,0,No
27,1,798,1,6,4,4,1,1,0,66,2,1,3,3,3,2187,5013,0,1,0,12,3,3,80,2,6,5,2,5,3,0,3,0,No
25,1,309,0,2,3,5,1,3,0,82,3,1,4,2,2,2187,19655,4,1,0,14,3,3,80,0,6,3,3,2,0,1,2,0,No
30,2,600,0,8,3,5,1,3,0,66,2,1,4,4,3,2180,9732,6,1,0,11,3,3,80,1,6,0,2,4,2,1,2,1,Yes
59,1,142,1,3,3,3,1,3,1,70,2,1,3,4,2,2177,8456,3,1,0,17,3,1,80,1,7,6,3,1,0,0,0,0,No
45,1,788,0,24,4,4,1,2,1,36,3,1,4,2,1,2177,8318,1,1,0,16,3,1,80,0,6,3,3,6,3,0,4,0,No
32,1,128,1,2,1,1,1,4,1,84,2,2,2,1,1,2176,19737,4,1,0,13,3,4,80,0,9,5,3,6,2,0,4,0,No
21,2,756,2,1,1,1,1,1,0,99,2,1,1,2,1,2174,9150,1,1,1,11,3,3,80,0,3,3,3,3,2,1,2,1,Yes
29,1,942,1,15,1,3,1,2,0,69,1,1,3,4,2,2168,26933,0,1,1,18,3,1,80,1,6,2,2,5,4,1,3,0,No
40,1,1329,1,7,3,3,1,1,1,73,3,1,2,1,1,2166,3339,3,1,1,14,3,2,80,0,10,3,1,4,2,0,3,1,Yes
29,2,1404,2,20,3,1,1,3,0,84,3,1,1,4,2,2157,18203,1,1,0,15,3,2,80,1,3,5,3,3,1,0,2,0,No
28,2,791,1,1,4,4,1,4,1,44,3,1,2,3,1,2154,6842,0,1,1,11,3,3,80,0,5,2,2,4,2,0,2,0,No
36,2,635,1,18,1,4,1,2,0,73,3,1,2,4,1,2153,7703,1,1,0,13,3,1,80,0,8,2,3,8,1,1,7,0,No
26,1,920,0,20,2,4,1,4,0,69,3,1,4,2,2,2148,6889,0,1,1,11,3,3,80,0,6,3,3,5,1,1,4,1,Yes
24,2,897,0,10,3,4,1,1,1,59,3,1,4,4,2,2145,2097,0,1,0,14,3,4,80,1,3,2,3,2,2,2,1,0,No
28,0,1103,1,16,3,4,1,3,1,49,3,1,3,3,1,2144,2122,1,1,0,14,3,3,80,0,5,3,2,5,3,1,4,0,No
36,1,1041,0,13,3,5,1,3,1,36,3,1,4,2,2,2143,25527,4,1,0,13,3,2,80,1,8,2,3,5,2,0,4,0,No
30,1,241,1,7,3,4,1,2,1,48,2,1,3,2,2,2141,5348,1,1,0,12,3,2,80,1,6,3,2,6,4,1,1,0,No
38,2,1394,1,8,3,4,1,4,0,58,2,2,3,2,3,2133,18115,1,1,1,16,3,3,80,1,20,3,3,20,11,0,7,0,No
45,1,950,1,28,3,1,1,4,1,97,3,1,3,4,2,2132,4585,4,1,0,20,4,4,80,1,8,3,3,5,4,0,3,0,No
30,1,138,1,22,3,3,1,1,0,48,3,1,3,3,2,2132,11539,4,1,1,11,3,2,80,0,7,2,3,5,2,0,1,1,Yes
41,1,1283,1,5,5,4,1,2,1,90,4,1,3,3,2,2127,5561,2,1,1,12,3,1,80,0,7,5,2,4,2,0,3,0,No
24,1,823,1,17,2,2,1,4,1,94,2,1,2,2,2,2127,9100,1,1,0,21,4,4,80,1,1,2,3,1,0,0,0,0,No
19,1,419,2,21,3,2,1,4,1,37,2,1,1,2,1,2121,9947,1,1,1,13,3,2,80,0,1,3,4,1,0,0,0,1,Yes
29,1,318,1,8,4,2,1,2,1,77,1,1,2,1,2,2119,4759,1,1,1,11,3,4,80,0,7,4,2,7,7,0,7,1,Yes
37,1,1372,1,1,3,3,1,4,0,42,3,1,3,4,1,2115,15881,1,1,0,12,3,2,80,0,17,3,3,17,12,5,7,0,No
31,1,1398,0,8,2,4,1,4,0,96,4,1,4,2,1,2109,24609,9,1,0,18,3,4,80,0,8,3,3,3,2,0,2,0,No
29,1,590,1,4,3,1,1,4,0,91,2,1,3,1,3,2109,10007,1,1,0,13,3,3,80,1,1,2,3,1,0,0,0,0,No
41,0,906,1,5,2,3,1,1,1,95,2,1,3,1,3,2107,20293,6,1,0,17,3,1,80,1,5,2,1,1,0,0,0,1,Yes
47,1,207,1,9,4,3,1,2,0,64,3,1,2,3,1,2105,5411,4,1,0,12,3,3,80,0,7,2,3,2,2,2,0,0,No
27,1,1377,1,11,1,3,1,2,1,91,3,1,2,1,2,2099,7679,0,1,0,14,3,2,80,0,6,3,4,5,0,1,4,0,No
30,0,1400,1,3,3,3,1,3,1,53,3,1,2,4,2,2097,16734,4,1,0,15,3,3,80,1,9,3,1,5,3,1,4,0,No
25,1,622,2,13,1,4,1,2,1,40,3,1,1,3,2,2096,26376,1,1,0,11,3,3,80,0,7,1,3,7,4,0,6,0,No
25,1,266,1,1,3,4,1,4,0,40,3,1,3,2,1,2096,18830,1,1,0,18,3,4,80,0,2,3,2,2,2,2,1,0,No
42,2,1474,1,5,2,2,1,2,1,97,3,1,2,3,2,2093,9260,4,1,0,17,3,4,80,1,8,4,3,2,2,2,0,0,No
37,1,1373,1,2,2,2,1,4,1,92,2,1,2,3,1,2090,2396,6,1,1,15,3,2,80,0,7,3,3,0,0,0,0,1,Yes
43,0,1344,1,7,3,4,1,4,1,37,4,1,3,4,3,2089,5228,4,1,0,14,3,4,80,3,7,3,4,5,4,2,2,0,No
36,2,1480,1,3,2,4,1,4,1,30,3,1,2,2,1,2088,15062,4,1,0,12,3,3,80,0,13,3,2,8,7,7,2,0,No
39,1,895,2,5,3,1,1,4,1,56,3,2,1,4,2,2086,3335,3,1,0,14,3,3,80,1,19,6,4,1,0,0,0,1,Yes
30,2,160,1,3,3,4,1,3,0,71,3,1,3,3,3,2083,22653,1,1,0,20,4,3,80,1,1,2,3,1,0,0,0,0,No
28,1,640,1,1,3,1,1,4,1,84,3,1,3,1,1,2080,4732,2,1,0,11,3,2,80,0,5,2,2,3,2,1,2,0,No
51,1,432,1,9,4,3,1,4,1,96,3,1,2,4,2,2075,18725,3,1,0,23,4,2,80,2,10,4,3,4,2,0,3,0,No
35,1,104,1,2,3,3,1,1,0,69,3,1,2,1,3,2074,26619,1,1,1,12,3,4,80,1,1,2,3,1,0,0,0,1,Yes
37,1,807,0,6,4,5,1,3,1,63,3,1,4,1,3,2073,23648,4,1,1,22,4,4,80,0,7,3,3,3,2,0,2,1,Yes
23,1,977,1,10,3,1,1,4,1,45,4,1,3,3,2,2073,12826,2,1,0,16,3,4,80,1,4,2,3,2,2,2,2,0,No
28,1,1158,1,9,3,4,1,4,1,94,3,1,3,4,2,2070,2613,1,1,0,23,4,4,80,1,5,3,2,5,2,0,4,0,No
21,1,984,1,1,1,1,1,4,0,70,2,1,3,2,1,2070,25326,1,1,1,11,3,3,80,0,2,6,4,2,2,2,2,0,No
56,1,1255,1,1,2,3,1,1,0,90,3,1,3,1,2,2066,10494,2,1,0,22,4,4,80,1,5,3,4,3,2,1,0,0,No
30,1,330,0,1,3,3,1,3,1,46,3,1,4,3,3,2064,15428,0,1,0,21,4,1,80,1,6,3,4,5,3,1,3,0,No
29,1,592,1,7,3,3,1,4,1,59,3,1,2,1,1,2062,19384,3,1,0,14,3,2,80,0,11,2,3,3,2,1,2,0,No
26,1,474,1,3,3,3,1,1,0,89,3,1,3,4,2,2061,11133,1,1,0,21,4,1,80,0,1,5,3,1,0,0,0,0,No
29,1,992,1,1,3,1,1,3,1,85,3,1,3,3,1,2058,19757,0,1,0,14,3,4,80,0,7,1,2,6,2,1,5,1,Yes
27,1,1115,1,3,4,4,1,1,1,54,2,1,3,4,1,2045,15174,0,1,0,13,3,4,80,0,5,0,3,4,2,1,1,0,No
28,1,1181,1,1,3,3,1,3,1,82,3,1,3,4,2,2044,5531,1,1,0,11,3,3,80,1,5,6,4,5,3,0,3,0,No
20,1,500,2,2,3,4,1,3,0,49,2,1,1,3,1,2044,22052,1,1,0,13,3,4,80,0,2,3,2,2,2,0,2,1,Yes
44,0,489,1,23,3,4,1,2,1,67,3,2,2,2,2,2042,25043,4,1,0,12,3,3,80,1,17,3,4,3,2,1,2,0,No
26,2,342,1,2,3,3,1,1,1,57,3,1,3,1,2,2042,15346,6,1,1,14,3,2,80,1,6,2,3,3,2,1,2,1,Yes
30,2,448,2,12,4,3,1,2,1,74,2,1,1,1,2,2033,14470,1,1,0,18,3,3,80,1,1,2,4,1,0,0,0,1,Yes
24,0,830,2,13,2,3,1,4,0,78,3,1,1,2,2,2033,7103,1,1,0,13,3,3,80,1,1,2,3,1,0,0,0,0,No
34,0,999,1,26,1,1,1,1,0,92,2,1,3,3,3,2029,15891,1,1,0,20,4,3,80,3,5,2,3,5,4,0,0,0,No
33,1,267,1,21,3,4,1,2,1,79,4,1,2,2,2,2028,13637,1,1,0,18,3,4,80,3,14,6,3,14,11,2,13,0,No
28,1,103,1,24,3,3,1,3,1,50,2,1,2,3,1,2028,12947,5,1,1,14,3,2,80,0,6,4,3,4,2,0,3,1,Yes
27,0,691,1,9,3,4,1,4,1,57,3,1,3,2,3,2024,5970,6,1,0,18,3,4,80,1,6,1,1,2,2,2,2,0,No
35,2,130,1,25,4,3,1,4,0,96,3,1,3,2,3,2022,16612,1,1,1,19,3,1,80,1,10,3,2,10,2,7,8,1,Yes
40,1,676,1,9,4,3,1,4,1,86,3,1,2,1,1,2018,21831,3,1,0,14,3,2,80,0,15,3,1,5,4,1,0,1,Yes
35,1,890,2,2,3,6,1,4,0,97,3,1,1,4,2,2014,9687,1,1,0,13,3,1,80,0,2,3,3,2,2,2,2,0,No
36,1,311,1,7,3,3,1,1,1,77,3,1,2,2,1,2013,10950,2,1,0,11,3,3,80,0,15,4,3,4,3,1,3,0,No
44,1,1117,1,2,1,3,1,1,0,72,4,1,3,4,2,2011,19982,1,1,0,13,3,4,80,1,10,5,3,10,5,7,7,0,No
34,1,546,1,10,3,3,1,2,1,83,3,1,2,2,3,2008,6896,1,1,0,14,3,2,80,2,1,3,3,1,0,1,0,0,No
33,0,1313,1,1,2,4,1,2,1,59,2,1,2,3,3,2008,20439,1,1,0,12,3,3,80,3,1,2,2,1,1,0,0,0,No
26,2,921,1,1,1,4,1,1,0,66,2,1,3,3,3,2007,25265,1,1,0,13,3,3,80,2,5,5,3,5,3,1,3,0,No
40,1,1194,1,2,4,4,1,3,0,98,3,1,3,3,2,2001,12549,2,1,0,14,3,2,80,3,20,2,3,5,3,0,2,0,No
35,1,464,1,4,2,2,1,3,1,75,3,1,2,4,3,1951,10910,1,1,0,12,3,3,80,1,1,3,3,1,0,0,0,0,No
18,0,247,1,8,1,4,1,3,1,80,3,1,2,3,1,1904,13556,1,1,0,12,3,4,80,0,0,0,3,0,0,0,0,1,Yes
18,2,1306,2,5,3,6,1,2,1,69,3,1,1,2,1,1878,8059,1,1,1,14,3,4,80,0,0,3,3,0,0,0,0,1,Yes
19,0,504,1,10,3,4,1,1,0,96,2,1,3,2,1,1859,6148,1,1,1,25,4,2,80,0,1,2,4,1,1,0,0,1,Yes
23,2,638,2,9,3,6,1,4,1,33,3,1,1,1,2,1790,26956,1,1,0,19,3,1,80,1,1,3,2,1,0,1,0,1,Yes
27,0,443,1,3,3,4,1,4,1,50,3,1,3,4,2,1706,16571,1,1,0,11,3,3,80,3,0,6,2,0,0,0,0,0,No
38,2,1490,1,2,2,3,1,4,1,42,3,1,2,4,2,1702,12106,1,1,1,23,4,3,80,1,1,3,3,1,0,0,0,0,No
19,1,528,2,22,1,6,1,4,1,50,3,1,1,3,1,1675,26820,1,1,1,19,3,4,80,0,0,2,2,0,0,0,0,1,Yes
18,0,1124,1,1,3,3,1,4,0,97,3,1,2,4,1,1611,19305,1,1,0,15,3,3,80,0,0,5,4,0,0,0,0,0,No
23,1,1243,1,6,3,3,1,3,1,63,4,1,2,1,2,1601,3445,1,1,1,21,4,3,80,2,1,2,3,0,0,0,0,1,Yes
18,2,544,2,3,2,4,1,2,0,70,3,1,1,4,1,1569,18420,1,1,1,12,3,3,80,0,0,2,4,0,0,0,0,1,Yes
28,1,1423,1,1,3,3,1,1,1,72,2,1,3,3,3,1563,12530,1,1,0,14,3,4,80,1,1,2,1,1,0,0,0,0,No
24,1,240,0,22,1,5,1,4,1,58,1,1,4,3,2,1555,11585,1,1,0,11,3,3,80,1,1,2,3,1,0,0,0,1,Yes
18,0,1431,1,14,3,4,1,2,0,33,3,1,3,3,1,1514,8018,1,1,0,16,3,3,80,0,0,4,1,0,0,0,0,0,No
19,1,1181,1,3,1,4,1,2,0,79,3,1,2,2,1,1483,16102,1,1,0,14,3,4,80,0,1,3,3,1,0,0,0,0,No
18,1,230,1,3,3,3,1,3,1,54,3,1,2,3,1,1420,25233,1,1,0,13,3,3,80,0,0,2,3,0,0,0,0,1,Yes
21,1,1334,1,10,3,3,1,3,0,36,2,1,2,1,1,1416,17258,1,1,0,13,3,1,80,0,1,6,2,1,0,1,0,1,Yes
32,1,1259,1,2,4,3,1,4,1,95,3,1,2,2,1,1393,24852,1,1,0,12,3,1,80,0,1,2,3,1,0,0,0,1,Yes
31,2,667,2,1,4,3,1,2,0,50,1,1,1,3,1,1359,16154,1,1,0,12,3,2,80,0,1,3,3,1,0,0,0,1,Yes
35,0,727,1,3,3,3,1,3,1,41,2,1,2,3,2,1281,16900,1,1,0,18,3,3,80,2,1,3,3,1,0,0,0,0,No
30,0,990,1,7,3,1,1,3,1,64,3,1,3,3,3,1274,7152,1,1,0,13,3,2,80,2,1,2,2,1,0,0,0,0,No
31,1,202,1,8,3,3,1,1,0,34,2,1,3,2,1,1261,22262,1,1,0,12,3,3,80,0,1,3,4,1,0,0,0,1,Yes
21,1,391,1,15,2,3,1,3,1,96,3,1,3,4,1,1232,19281,1,1,0,14,3,4,80,0,0,6,3,0,0,0,0,0,No
23,1,373,1,1,2,3,1,4,1,47,3,1,3,3,2,1223,16901,1,1,0,22,4,4,80,1,1,2,3,1,0,0,1,0,No
18,1,812,2,10,3,4,1,4,0,69,2,1,1,3,1,1200,9724,1,1,0,12,3,1,80,0,0,2,3,0,0,0,0,0,No
31,1,1276,1,2,1,4,1,4,0,59,1,1,2,4,3,1129,17536,1,1,1,11,3,3,80,3,1,4,3,1,0,0,0,0,No
25,2,599,2,24,1,3,1,3,1,73,1,1,1,4,1,1118,8040,1,1,1,14,3,4,80,0,1,4,3,1,0,1,0,1,Yes
19,1,303,1,2,3,3,1,2,1,47,2,1,2,4,1,1102,9241,1,1,0,22,4,3,80,0,1,3,2,1,0,1,0,1,Yes
29,2,746,2,24,3,1,1,3,1,45,4,1,1,1,1,1091,10642,1,1,0,17,3,4,80,0,1,3,3,1,0,0,0,1,Yes
30,1,945,2,9,3,4,1,2,1,89,3,1,1,4,1,1081,16019,1,1,0,13,3,3,80,0,1,3,2,1,0,0,0,1,Yes
28,1,1144,2,10,1,4,1,4,1,74,3,1,1,2,2,1052,23384,1,1,0,22,4,2,80,0,1,5,3,1,0,0,0,0,No
18,0,287,1,5,2,3,1,2,1,73,3,1,3,4,1,1051,13493,1,1,0,15,3,4,80,0,0,2,3,0,0,0,0,0,No
20,1,1362,1,10,1,4,1,4,1,32,3,1,3,3,1,1009,26999,1,1,1,11,3,4,80,0,1,5,3,1,0,1,1,1,Yes
